loss,grad_norm,learning_rate,num_tokens,completions/mean_length,completions/min_length,completions/max_length,completions/clipped_ratio,completions/mean_terminated_length,completions/min_terminated_length,completions/max_terminated_length,rewards/rule_reward/mean,rewards/rule_reward/std,reward,reward_std,frac_reward_zero_std,kl,entropy,clip_ratio/low_mean,clip_ratio/low_min,clip_ratio/high_mean,clip_ratio/high_max,clip_ratio/region_mean,hint_ce/loss,hint_ce/token_count,epoch,global_step,hint_ce_loss_coef,grad_acc,weighted_hint_ce_loss,estimated_rl_base_loss,hint_ce_fraction,rl_base_fraction
0.0372,3.3479511737823486,3.0742187501073417e-06,241301552.0,3.8125,2.0,5.0,0.0,3.8125,2.0,5.0,0.20703125,0.4053761065006256,0.20703125,0.25794097781181335,0.1875,34.21803379058838,1.9337035417556763,0.0,0.0,0.0,0.0,0.0,3.6491989493370056,304.0,1.27,2120,0.001,4,0.0009122997373342515,0.03628770026266574,0.02452418648747988,0.97547581351252
0.0327,3.608832359313965,3.0697261377790178e-06,241420592.0,3.890625,3.0,5.0,0.0,3.890625,3.0,5.0,0.1640625,0.3705132305622101,0.1640625,0.24537356197834015,0.203125,29.027403354644775,1.9641340672969818,0.0,0.0,0.0,0.0,0.0,3.6688194274902344,284.0,1.28,2121,0.001,4,0.0009172048568725586,0.03178279514312744,0.028049078191821366,0.9719509218081787
0.0318,3.44358229637146,3.0652353560357594e-06,241527920.0,3.890625,3.0,5.0,0.0,3.890625,3.0,5.0,0.1806640625,0.3849276006221771,0.1806640625,0.2668241262435913,0.125,27.589539527893066,2.0274795293807983,0.0,0.0,0.0,0.0,0.0,4.342220425605774,284.0,1.28,2122,0.001,4,0.0010855551064014434,0.030714444893598557,0.03413695303149193,0.965863046968508
0.0321,2.7117083072662354,3.060746409136423e-06,241651616.0,4.0625,3.0,5.0,0.0,4.0625,3.0,5.0,0.1728515625,0.3783036470413208,0.1728515625,0.21315394341945648,0.25,27.500244617462158,1.9901454150676727,0.0,0.0,0.0,0.0,0.0,4.6568790674209595,240.0,1.28,2123,0.001,4,0.0011642197668552399,0.030935780233144757,0.03626852856246854,0.9637314714375315
0.0267,3.0949695110321045,3.056259301338123e-06,241772688.0,4.03125,2.0,5.0,0.0,4.03125,2.0,5.0,0.140625,0.34780415892601013,0.140625,0.2530118227005005,0.125,22.342501640319824,1.8932218253612518,0.0,0.0,0.0,0.0,0.0,4.163018345832825,248.0,1.28,2124,0.001,4,0.0010407545864582063,0.025659245413541795,0.03897957252652458,0.9610204274734754
0.0361,3.109152317047119,3.0517740368962316e-06,241879008.0,4.09375,3.0,5.0,0.0,4.09375,3.0,5.0,0.1728515625,0.3783036470413208,0.1728515625,0.22243379056453705,0.203125,32.75717735290527,2.005171447992325,0.0,0.0,0.0,0.0,0.0,3.704467535018921,232.0,1.28,2125,0.001,4,0.0009261168837547303,0.035173883116245266,0.025654207306225214,0.9743457926937746
0.0341,3.1378724575042725,3.047290620064372e-06,241998320.0,4.078125,3.0,5.0,0.0,4.078125,3.0,5.0,0.1259765625,0.33198508620262146,0.1259765625,0.2419889122247696,0.171875,29.29647970199585,1.8105580806732178,0.0,0.0,0.0,0.0,0.0,4.6950249671936035,236.0,1.28,2126,0.001,4,0.001173756241798401,0.0329262437582016,0.034421004158310876,0.9655789958416892
0.0337,3.3964357376098633,3.0428090550944156e-06,242107184.0,3.90625,3.0,5.0,0.0,3.90625,3.0,5.0,0.16796875,0.3740212023258209,0.16796875,0.27633124589920044,0.140625,28.5186185836792,1.960798442363739,0.0,0.0,0.0,0.0,0.0,5.100373029708862,280.0,1.28,2127,0.001,4,0.0012750932574272155,0.032424906742572784,0.03783659517588177,0.9621634048241182
0.1415,51.24529266357422,3.0383293462364773e-06,242219792.0,4.125,3.0,5.0,0.0,4.125,3.0,5.0,0.1650390625,0.3713971972465515,0.1650390625,0.23998650908470154,0.171875,136.9702377319336,1.919386476278305,0.0,0.0,0.0,0.0,0.0,4.123960018157959,224.0,1.28,2128,0.001,4,0.0010309900045394897,0.1404690099954605,0.0072861484419751935,0.9927138515580248
0.0532,5.157296180725098,3.033851497738912e-06,242343120.0,3.96875,3.0,5.0,0.0,3.96875,3.0,5.0,0.1943359375,0.3958819508552551,0.1943359375,0.2240455001592636,0.28125,49.07564830780029,2.042441666126251,0.0,0.0,0.0,0.0,0.0,4.371490716934204,264.0,1.28,2129,0.001,4,0.001092872679233551,0.052107127320766444,0.020542719534465247,0.9794572804655347
0.0439,7.173732280731201,3.0293755138483096e-06,242445152.0,3.90625,3.0,5.0,0.0,3.90625,3.0,5.0,0.21484375,0.4109145998954773,0.21484375,0.2497555911540985,0.1875,39.319902420043945,2.038073718547821,0.0,0.0,0.0,0.0,0.0,4.294727087020874,280.0,1.28,2130,0.001,4,0.0010736817717552185,0.042826318228244786,0.02445744354795486,0.9755425564520452
0.0333,2.758690595626831,3.024901398809493e-06,242562016.0,4.109375,3.0,5.0,0.0,4.109375,3.0,5.0,0.1357421875,0.34268197417259216,0.1357421875,0.24201831221580505,0.15625,29.039097785949707,1.8143397569656372,0.0,0.0,0.0,0.0,0.0,4.237265467643738,228.0,1.28,2131,0.001,4,0.0010593163669109344,0.032240683633089066,0.03181130230963767,0.9681886976903623
0.0418,7.083876609802246,3.020429156865512e-06,242681632.0,4.0,3.0,5.0,0.0,4.0,3.0,5.0,0.1650390625,0.3713971972465515,0.1650390625,0.2380758821964264,0.171875,35.909790992736816,2.1699370741844177,0.0,0.0,0.0,0.0,0.0,5.0966737270355225,256.0,1.28,2132,0.001,4,0.0012741684317588806,0.04052583156824112,0.030482498367437338,0.9695175016325628
0.0762,14.36867904663086,3.0159587922576395e-06,242802240.0,3.765625,2.0,5.0,0.0,3.765625,2.0,5.0,0.2685546875,0.4434242844581604,0.2685546875,0.23153454065322876,0.25,69.3576192855835,2.225777328014374,0.0,0.0,0.0,0.0,0.0,4.5594242811203,316.0,1.28,2133,0.001,4,0.001139856070280075,0.07506014392971994,0.01495874107979101,0.9850412589202091
0.0492,3.630119800567627,3.011490309225368e-06,242925360.0,3.84375,2.0,5.0,0.0,3.84375,2.0,5.0,0.1884765625,0.3912833631038666,0.1884765625,0.257704496383667,0.171875,44.709516525268555,1.9852223992347717,0.0,0.0,0.0,0.0,0.0,4.2793192863464355,296.0,1.28,2134,0.001,4,0.0010698298215866089,0.048130170178413395,0.021744508568833514,0.9782554914311665
0.0343,2.7720155715942383,3.0070237120064084e-06,243065008.0,3.90625,3.0,5.0,0.0,3.90625,3.0,5.0,0.15625,0.3632695972919464,0.15625,0.23355767130851746,0.171875,29.62320566177368,2.062824249267578,0.0,0.0,0.0,0.0,0.0,4.689144611358643,280.0,1.28,2135,0.001,4,0.0011722861528396607,0.03312771384716034,0.034177438858299145,0.9658225611417008
0.0447,4.125433921813965,3.0025590048366795e-06,243182080.0,3.90625,3.0,5.0,0.0,3.90625,3.0,5.0,0.1279296875,0.3341747224330902,0.1279296875,0.2637096047401428,0.09375,41.450212478637695,1.834891438484192,0.0,0.0,0.0,0.0,0.0,3.937261998653412,280.0,1.28,2136,0.001,4,0.000984315499663353,0.043715684500336645,0.022020480976808792,0.9779795190231912
0.0243,3.3399200439453125,2.9980961919503083e-06,243297984.0,3.890625,3.0,5.0,0.0,3.890625,3.0,5.0,0.2080078125,0.40608078241348267,0.2080078125,0.24355652928352356,0.1875,19.278313159942627,1.8508211970329285,0.0,0.0,0.0,0.0,0.0,4.961191177368164,284.0,1.29,2137,0.001,4,0.001240297794342041,0.023059702205657957,0.05104106149555724,0.9489589385044427
0.03,4.871385097503662,2.993635277579627e-06,243405312.0,3.890625,3.0,5.0,0.0,3.890625,3.0,5.0,0.1484375,0.3557068705558777,0.1484375,0.2458922564983368,0.171875,25.904239177703857,1.8699316084384918,0.0,0.0,0.0,0.0,0.0,4.136374354362488,284.0,1.29,2138,0.001,4,0.001034093588590622,0.02896590641140938,0.03446978628635407,0.965530213713646
0.0362,3.4125568866729736,2.9891762659551676e-06,243514944.0,3.984375,3.0,5.0,0.0,3.984375,3.0,5.0,0.1376953125,0.34474828839302063,0.1376953125,0.2394600808620453,0.1875,31.870442390441895,1.9155413508415222,0.0,0.0,0.0,0.0,0.0,4.243986010551453,260.0,1.29,2139,0.001,4,0.0010609965026378632,0.03513900349736214,0.029309295652979645,0.9706907043470203
0.0338,3.4482297897338867,2.9847191613056547e-06,243632112.0,4.078125,3.0,5.0,0.0,4.078125,3.0,5.0,0.1494140625,0.3566703498363495,0.1494140625,0.2582559883594513,0.125,29.62138557434082,1.913827806711197,0.0,0.0,0.0,0.0,0.0,4.474957704544067,236.0,1.29,2140,0.001,4,0.0011187394261360168,0.03268126057386398,0.03309879958982299,0.966901200410177
0.218,75.56044006347656,2.9802639678580083e-06,243754944.0,3.96875,3.0,5.0,0.0,3.96875,3.0,5.0,0.13671875,0.3437180519104004,0.13671875,0.23112553358078003,0.21875,215.16649961471558,1.8634352385997772,0.0,0.0,0.0,0.0,0.0,4.064549803733826,264.0,1.29,2141,0.001,4,0.0010161374509334564,0.21698386254906654,0.004661180967584663,0.9953388190324153
2.2211,1035.3260498046875,2.975810689837332e-06,243862640.0,3.703125,2.0,5.0,0.0,3.703125,2.0,5.0,0.1943359375,0.3958819508552551,0.1943359375,0.2542944848537445,0.1875,2077.894326686859,2.034092664718628,0.0,0.0,0.0,0.0,0.0,4.319357872009277,332.0,1.29,2142,0.001,4,0.0010798394680023194,2.2200201605319974,0.00048617327810648755,0.9995138267218935
0.389,139.29437255859375,2.9713593314669142e-06,243967776.0,3.828125,3.0,5.0,0.0,3.828125,3.0,5.0,0.201171875,0.40107211470603943,0.201171875,0.2511923909187317,0.171875,373.30493927001953,1.9243369400501251,0.0,0.0,0.0,0.0,0.0,4.140517234802246,300.0,1.29,2143,0.001,4,0.0010351293087005615,0.3879648706912994,0.0026610007935747083,0.9973389992064252
0.0456,3.2963409423828125,2.9669098969682254e-06,244070144.0,4.0,3.0,5.0,0.0,4.0,3.0,5.0,0.162109375,0.36873120069503784,0.162109375,0.2518910765647888,0.15625,41.213064193725586,1.9804480373859406,0.0,0.0,0.0,0.0,0.0,4.568940997123718,256.0,1.29,2144,0.001,4,0.0011422352492809296,0.044457764750719074,0.02504901862458179,0.9749509813754182
0.0267,2.8235702514648438,2.9624623905609083e-06,244192288.0,4.0,3.0,5.0,0.0,4.0,3.0,5.0,0.169921875,0.3757476806640625,0.169921875,0.2250792533159256,0.203125,21.98917007446289,1.9868141412734985,0.0,0.0,0.0,0.0,0.0,4.640911102294922,256.0,1.29,2145,0.001,4,0.0011602277755737305,0.02553977222442627,0.04345422380425956,0.9565457761957404
0.0399,3.8235442638397217,2.9580168164627793e-06,244317840.0,3.921875,3.0,5.0,0.0,3.921875,3.0,5.0,0.1533203125,0.36047205328941345,0.1533203125,0.2867479622364044,0.0625,36.34990358352661,1.9948749840259552,0.0,0.0,0.0,0.0,0.0,4.294803023338318,276.0,1.29,2146,0.001,4,0.0010737007558345795,0.03882629924416542,0.02690979337931277,0.9730902066206872
0.1495,42.05204772949219,2.95357317888982e-06,244429904.0,3.9375,3.0,5.0,0.0,3.9375,3.0,5.0,0.1728515625,0.3783036470413208,0.1728515625,0.25720131397247314,0.140625,148.42199897766113,1.9958012402057648,0.0,0.0,0.0,0.0,0.0,4.689371347427368,272.0,1.29,2147,0.001,4,0.0011723428368568421,0.14832765716314314,0.007841758106065834,0.9921582418939341
0.085,29.778688430786133,2.949131482056177e-06,244547440.0,4.078125,3.0,5.0,0.0,4.078125,3.0,5.0,0.1728515625,0.3783036470413208,0.1728515625,0.255251407623291,0.109375,84.19941520690918,1.8239245414733887,0.0,0.0,0.0,0.0,0.0,4.318295836448669,236.0,1.29,2148,0.001,4,0.0010795739591121674,0.08392042604088784,0.012700870107201969,0.9872991298927981
0.0838,22.431602478027344,2.944691730174157e-06,244668384.0,3.875,3.0,5.0,0.0,3.875,3.0,5.0,0.2177734375,0.41293424367904663,0.2177734375,0.2539508640766144,0.1875,79.27248001098633,1.9932774603366852,0.0,0.0,0.0,0.0,0.0,4.4147984981536865,288.0,1.29,2149,0.001,4,0.0011036996245384217,0.08269630037546158,0.013170639910959686,0.9868293600890403
0.0553,6.0933637619018555,2.94025392745422e-06,244768320.0,3.96875,3.0,5.0,0.0,3.96875,3.0,5.0,0.1904296875,0.3928319215774536,0.1904296875,0.20693960785865784,0.3125,51.326897621154785,1.9397823214530945,0.0,0.0,0.0,0.0,0.0,4.047752618789673,264.0,1.29,2150,0.001,4,0.0010119381546974183,0.05428806184530258,0.01829906247192438,0.9817009375280756
0.0244,2.8635427951812744,2.9358180781049805e-06,244891472.0,4.0,3.0,5.0,0.0,4.0,3.0,5.0,0.146484375,0.3537639379501343,0.146484375,0.2404446303844452,0.15625,19.909842491149902,1.9414585828781128,0.0,0.0,0.0,0.0,0.0,4.376907587051392,256.0,1.29,2151,0.001,4,0.001094226896762848,0.023305773103237153,0.04484536462142819,0.9551546353785718
0.0326,3.093140125274658,2.931384186333198e-06,244998608.0,4.140625,3.0,5.0,0.0,4.140625,3.0,5.0,0.158203125,0.3651096820831299,0.158203125,0.22312286496162415,0.203125,28.450600147247314,1.8807657659053802,0.0,0.0,0.0,0.0,0.0,4.51301634311676,220.0,1.29,2152,0.001,4,0.0011282540857791902,0.031471745914220806,0.03460902103617148,0.9653909789638285
0.0308,3.067164182662964,2.9269522563437756e-06,245102464.0,4.0625,3.0,5.0,0.0,4.0625,3.0,5.0,0.17578125,0.3808199465274811,0.17578125,0.22920556366443634,0.203125,25.29502773284912,1.8527875542640686,0.0,0.0,0.0,0.0,0.0,4.912661910057068,240.0,1.29,2153,0.001,4,0.001228165477514267,0.029571834522485733,0.039875502516696984,0.960124497483303
0.0391,3.0448687076568604,2.922522292339758e-06,245223696.0,4.0,3.0,5.0,0.0,4.0,3.0,5.0,0.1357421875,0.34268197417259216,0.1357421875,0.22673267126083374,0.21875,34.32274150848389,1.9738439321517944,0.0,0.0,0.0,0.0,0.0,4.717720150947571,256.0,1.3,2154,0.001,4,0.0011794300377368928,0.03792056996226311,0.03016445109301516,0.9698355489069849
0.0475,4.330735683441162,2.9180942985223228e-06,245337616.0,3.65625,2.0,5.0,0.0,3.65625,2.0,5.0,0.2099609375,0.4074794352054596,0.2099609375,0.27663707733154297,0.171875,42.72446250915527,2.0825158953666687,0.0,0.0,0.0,0.0,0.0,4.196492552757263,344.0,1.3,2155,0.001,4,0.0010491231381893158,0.04645087686181069,0.022086802909248752,0.9779131970907513
0.0275,3.1152255535125732,2.913668279090782e-06,245448544.0,4.015625,2.0,5.0,0.0,4.015625,2.0,5.0,0.123046875,0.3286515176296234,0.123046875,0.2765941619873047,0.0625,24.017155170440674,1.7595415711402893,0.0,0.0,0.0,0.0,0.0,3.543439269065857,252.0,1.3,2156,0.001,4,0.0008858598172664643,0.026614140182733535,0.03221308426423507,0.9677869157357649
0.0574,6.857702732086182,2.9092442382425735e-06,245581056.0,3.953125,3.0,5.0,0.0,3.953125,3.0,5.0,0.1162109375,0.32063430547714233,0.1162109375,0.26962506771087646,0.109375,54.378424644470215,2.066499799489975,0.0,0.0,0.0,0.0,0.0,3.848132848739624,268.0,1.3,2157,0.001,4,0.000962033212184906,0.0564379667878151,0.016760160491026237,0.9832398395089739
0.0329,3.64003849029541,2.9048221801732577e-06,245693952.0,3.984375,3.0,5.0,0.0,3.984375,3.0,5.0,0.158203125,0.3651096820831299,0.158203125,0.24646374583244324,0.15625,28.27966594696045,1.8924869298934937,0.0,0.0,0.0,0.0,0.0,4.3999247550964355,260.0,1.3,2158,0.001,4,0.0010999811887741089,0.03180001881122589,0.03343407868614313,0.9665659213138569
0.0317,3.0940465927124023,2.900402109076518e-06,245816768.0,3.96875,3.0,5.0,0.0,3.96875,3.0,5.0,0.140625,0.34780415892601013,0.140625,0.2659320831298828,0.109375,27.229904174804688,1.8493115603923798,0.0,0.0,0.0,0.0,0.0,4.465875625610352,264.0,1.3,2159,0.001,4,0.001116468906402588,0.03058353109359741,0.03521983931869363,0.9647801606813063
0.058,10.449213027954102,2.89598402914415e-06,245926752.0,3.8125,3.0,5.0,0.0,3.8125,3.0,5.0,0.1416015625,0.34881138801574707,0.1416015625,0.2643514573574066,0.140625,54.034098625183105,1.9515577554702759,0.0,0.0,0.0,0.0,0.0,4.333142280578613,304.0,1.3,2160,0.001,4,0.0010832855701446533,0.05691671442985535,0.018677337416287125,0.9813226625837129
0.0406,3.8483223915100098,2.8915679445660625e-06,246042576.0,3.84375,3.0,5.0,0.0,3.84375,3.0,5.0,0.169921875,0.3757476806640625,0.169921875,0.2730976641178131,0.15625,37.26784086227417,2.103877365589142,0.0,0.0,0.0,0.0,0.0,4.080580234527588,296.0,1.3,2161,0.001,4,0.001020145058631897,0.0395798549413681,0.02512672558206643,0.9748732744179336
0.0461,9.657073974609375,2.8871538595302715e-06,246156480.0,4.125,3.0,5.0,0.0,4.125,3.0,5.0,0.103515625,0.3047800064086914,0.103515625,0.257427841424942,0.09375,41.87148571014404,1.8377659618854523,0.0,0.0,0.0,0.0,0.0,4.465960741043091,224.0,1.3,2162,0.001,4,0.0011164901852607728,0.04498350981473923,0.02421887603602544,0.9757811239639747
0.0311,2.7081027030944824,2.8827417782228977e-06,246277200.0,4.109375,3.0,5.0,0.0,4.109375,3.0,5.0,0.12890625,0.33525988459587097,0.12890625,0.24926510453224182,0.09375,26.225411415100098,1.9555418193340302,0.0,0.0,0.0,0.0,0.0,4.869177341461182,228.0,1.3,2163,0.001,4,0.0012172943353652955,0.029882705664634704,0.03914129695708346,0.9608587030429165
0.0525,9.400542259216309,2.8783317048281613e-06,246392032.0,4.125,3.0,5.0,0.0,4.125,3.0,5.0,0.1630859375,0.3696245849132538,0.1630859375,0.23523110151290894,0.1875,47.203614234924316,1.8567691147327423,0.0,0.0,0.0,0.0,0.0,4.864555478096008,224.0,1.3,2164,0.001,4,0.0012161388695240021,0.051283861130476,0.023164549895695278,0.9768354501043047
0.2485,114.00457763671875,2.8739236435283766e-06,246503024.0,3.921875,3.0,5.0,0.0,3.921875,3.0,5.0,0.1630859375,0.3696245849132538,0.1630859375,0.2542603015899658,0.15625,233.3499641418457,1.8854517340660095,0.0,0.0,0.0,0.0,0.0,4.109162986278534,276.0,1.3,2165,0.001,4,0.0010272907465696335,0.24747270925343037,0.004133966787000537,0.9958660332129995
0.5575,176.8935546875,2.8695175985039515e-06,246604080.0,4.0625,2.0,5.0,0.0,4.0625,2.0,5.0,0.18359375,0.38734170794487,0.18359375,0.2254156917333603,0.234375,569.807258605957,2.120115339756012,0.0,0.0,0.0,0.0,0.0,4.670019507408142,240.0,1.3,2166,0.001,4,0.0011675048768520356,0.556332495123148,0.0020941791513040997,0.997905820848696
0.0388,4.2698259353637695,2.8651135739333823e-06,246730128.0,3.828125,3.0,5.0,0.0,3.828125,3.0,5.0,0.2021484375,0.4017985761165619,0.2021484375,0.23520365357398987,0.203125,34.571133613586426,2.1423428654670715,0.0,0.0,0.0,0.0,0.0,4.138134837150574,300.0,1.3,2167,0.001,4,0.0010345337092876434,0.037765466290712355,0.026663239930093903,0.973336760069906
0.2446,97.62940979003906,2.860711573993247e-06,246838000.0,4.078125,3.0,5.0,0.0,4.078125,3.0,5.0,0.1748046875,0.3799855411052704,0.1748046875,0.24114704132080078,0.171875,249.86054611206055,1.714235544204712,0.0,0.0,0.0,0.0,0.0,4.215601801872253,236.0,1.3,2168,0.001,4,0.0010539004504680634,0.24354609954953194,0.004308669053426261,0.9956913309465737
0.3325,148.82513427734375,2.856311602858205e-06,246959920.0,3.921875,3.0,5.0,0.0,3.921875,3.0,5.0,0.140625,0.34780415892601013,0.140625,0.26848113536834717,0.15625,321.69759368896484,1.9869701564311981,0.0,0.0,0.0,0.0,0.0,4.631764769554138,276.0,1.3,2169,0.001,4,0.0011579411923885346,0.3313420588076115,0.0034825299019204045,0.9965174700980796
0.105,32.17955780029297,2.8519136647009915e-06,247086896.0,3.953125,2.0,5.0,0.0,3.953125,2.0,5.0,0.130859375,0.3374112844467163,0.130859375,0.2788558602333069,0.09375,100.19902038574219,2.0131075382232666,0.0,0.0,0.0,0.0,0.0,3.9631834626197815,268.0,1.3,2170,0.001,4,0.0009907958656549453,0.10400920413434506,0.00943615110147567,0.9905638488985243
0.2317,91.84906768798828,2.8475177636924134e-06,247204496.0,3.890625,3.0,5.0,0.0,3.890625,3.0,5.0,0.1640625,0.3705132305622101,0.1640625,0.2667166292667389,0.125,248.88421154022217,2.01502126455307,0.0,0.0,0.0,0.0,0.0,4.065366983413696,284.0,1.31,2171,0.001,4,0.0010163417458534242,0.23068365825414658,0.004386455528068297,0.9956135444719317
0.0379,3.6453728675842285,2.8431239040013458e-06,247317360.0,3.859375,3.0,5.0,0.0,3.859375,3.0,5.0,0.2431640625,0.42920297384262085,0.2431640625,0.237980455160141,0.1875,33.21217441558838,2.0079349279403687,0.0,0.0,0.0,0.0,0.0,4.4960750341415405,292.0,1.31,2172,0.001,4,0.0011240187585353852,0.03677598124146462,0.029657487032595912,0.9703425129674041
0.0271,2.8717868328094482,2.8387320897947285e-06,247435712.0,4.046875,3.0,5.0,0.0,4.046875,3.0,5.0,0.181640625,0.38573646545410156,0.181640625,0.21377626061439514,0.234375,22.97473382949829,2.0891547203063965,0.0,0.0,0.0,0.0,0.0,4.463477730751038,244.0,1.31,2173,0.001,4,0.0011158694326877593,0.02598413056731224,0.04117599382611658,0.9588240061738834
0.0473,3.607276439666748,2.83434232523756e-06,247554976.0,4.0,3.0,5.0,0.0,4.0,3.0,5.0,0.193359375,0.39512529969215393,0.193359375,0.24469751119613647,0.171875,43.73562431335449,2.1052072644233704,0.0,0.0,0.0,0.0,0.0,4.231819748878479,256.0,1.31,2174,0.001,4,0.0010579549372196197,0.04624204506278038,0.022366911991958133,0.9776330880080418
0.0293,2.648794651031494,2.8299546144928973e-06,247650640.0,3.9375,2.0,5.0,0.0,3.9375,2.0,5.0,0.1728515625,0.3783036470413208,0.1728515625,0.22014164924621582,0.21875,24.961775302886963,1.8232837617397308,0.0,0.0,0.0,0.0,0.0,4.392970442771912,272.0,1.31,2175,0.001,4,0.0010982426106929779,0.02820175738930702,0.037482682958804706,0.9625173170411953
0.0913,20.569257736206055,2.8255689617218475e-06,247771056.0,3.84375,2.0,5.0,0.0,3.84375,2.0,5.0,0.1533203125,0.36047205328941345,0.1533203125,0.2995060086250305,0.078125,91.93592643737793,2.0154210925102234,0.0,0.0,0.0,0.0,0.0,4.3656957149505615,296.0,1.31,2176,0.001,4,0.0010914239287376404,0.09020857607126237,0.011954259898550278,0.9880457401014497
0.0738,21.313596725463867,2.821185371083566e-06,247881728.0,4.03125,3.0,5.0,0.0,4.03125,3.0,5.0,0.18359375,0.38734170794487,0.18359375,0.2627149224281311,0.109375,71.18982601165771,2.00383597612381,0.0,0.0,0.0,0.0,0.0,4.0906113386154175,248.0,1.31,2177,0.001,4,0.0010226528346538545,0.07277734716534615,0.01385708448040453,0.9861429155195954
0.2925,129.48587036132812,2.8168038467352543e-06,247993024.0,4.0,3.0,5.0,0.0,4.0,3.0,5.0,0.197265625,0.3981289863586426,0.197265625,0.23303543031215668,0.203125,274.8234043121338,1.938903123140335,0.0,0.0,0.0,0.0,0.0,4.282128095626831,256.0,1.31,2178,0.001,4,0.0010705320239067077,0.29142946797609326,0.0036599385432707957,0.9963400614567292
0.0303,4.0233259201049805,2.8124243928321526e-06,248109760.0,3.953125,3.0,5.0,0.0,3.953125,3.0,5.0,0.150390625,0.35762855410575867,0.150390625,0.24242107570171356,0.140625,26.684905529022217,1.8967345654964447,0.0,0.0,0.0,0.0,0.0,3.8010134100914,268.0,1.31,2179,0.001,4,0.0009502533525228501,0.02934974664747715,0.03136149678293235,0.9686385032170677
0.0303,3.2680256366729736,2.8080470135275396e-06,248217088.0,3.875,3.0,5.0,0.0,3.875,3.0,5.0,0.19921875,0.3996080458164215,0.19921875,0.25906825065612793,0.15625,25.706745624542236,1.9203522205352783,0.0,0.0,0.0,0.0,0.0,4.794804215431213,288.0,1.31,2180,0.001,4,0.0011987010538578033,0.029101298946142197,0.03956109088639615,0.9604389091136039
0.0384,3.987712860107422,2.803671712972725e-06,248324128.0,3.84375,3.0,5.0,0.0,3.84375,3.0,5.0,0.1845703125,0.38813817501068115,0.1845703125,0.2747141718864441,0.140625,33.79401445388794,2.038443386554718,0.0,0.0,0.0,0.0,0.0,4.766638159751892,296.0,1.31,2181,0.001,4,0.001191659539937973,0.03720834046006202,0.031032800519218053,0.9689671994807819
0.0665,12.175213813781738,2.799298495317046e-06,248431840.0,3.953125,3.0,5.0,0.0,3.953125,3.0,5.0,0.15625,0.3632695972919464,0.15625,0.2680121064186096,0.15625,63.3256196975708,1.8383846879005432,0.0,0.0,0.0,0.0,0.0,4.476736545562744,268.0,1.31,2182,0.001,4,0.0011191841363906861,0.06538081586360932,0.016829836637453927,0.983170163362546
0.3407,117.63590240478516,2.7949273647078674e-06,248530592.0,4.0625,3.0,5.0,0.0,4.0625,3.0,5.0,0.1708984375,0.3766041398048401,0.1708984375,0.23336391150951385,0.203125,361.9396858215332,1.9711076617240906,0.0,0.0,0.0,0.0,0.0,4.855477690696716,240.0,1.31,2183,0.001,4,0.001213869422674179,0.33948613057732585,0.0035628688660821225,0.996437131133918
0.0622,8.041572570800781,2.790558325290572e-06,248641616.0,4.0625,2.0,5.0,0.0,4.0625,2.0,5.0,0.193359375,0.39512529969215393,0.193359375,0.23557409644126892,0.203125,58.074092388153076,2.0409404039382935,0.0,0.0,0.0,0.0,0.0,4.91122305393219,240.0,1.31,2184,0.001,4,0.0012278057634830476,0.06097219423651695,0.019739642499727456,0.9802603575002725
0.031,3.446352243423462,2.7861913812085625e-06,248753376.0,3.9375,3.0,5.0,0.0,3.9375,3.0,5.0,0.1337890625,0.3405918776988983,0.1337890625,0.2716180086135864,0.0625,26.875205993652344,2.0266345739364624,0.0,0.0,0.0,0.0,0.0,3.938076376914978,272.0,1.31,2185,0.001,4,0.0009845190942287445,0.030015480905771254,0.03175868045899176,0.9682413195410082
0.0364,3.507972002029419,2.7818265366032504e-06,248867696.0,3.890625,3.0,5.0,0.0,3.890625,3.0,5.0,0.162109375,0.36873120069503784,0.162109375,0.26025575399398804,0.109375,31.828359127044678,2.013390064239502,0.0,0.0,0.0,0.0,0.0,4.4730507135391235,284.0,1.31,2186,0.001,4,0.001118262678384781,0.03528173732161522,0.030721502153428046,0.9692784978465719
0.098,17.450424194335938,2.77746379561406e-06,248982768.0,4.015625,3.0,5.0,0.0,4.015625,3.0,5.0,0.125,0.3308805227279663,0.125,0.2580663561820984,0.140625,97.22500228881836,1.9997574090957642,0.0,0.0,0.0,0.0,0.0,4.388814926147461,252.0,1.32,2187,0.001,4,0.0010972037315368653,0.09690279626846314,0.011195956444253728,0.9888040435557462
0.0165,2.6491267681121826,2.773103162378418e-06,249093248.0,4.09375,3.0,5.0,0.0,4.09375,3.0,5.0,0.1279296875,0.3341747224330902,0.1279296875,0.22825685143470764,0.203125,12.125243902206421,1.81716650724411,0.0,0.0,0.0,0.0,0.0,4.659440398216248,232.0,1.32,2188,0.001,4,0.0011648600995540618,0.01533513990044594,0.07059758179115526,0.9294024182088447
0.031,3.3018319606781006,2.768744641031753e-06,249206320.0,3.828125,2.0,5.0,0.0,3.828125,2.0,5.0,0.1845703125,0.38813817501068115,0.1845703125,0.2438592165708542,0.234375,26.536598205566406,2.1208643913269043,0.0,0.0,0.0,0.0,0.0,4.972212910652161,300.0,1.32,2189,0.001,4,0.0012430532276630402,0.02975694677233696,0.04009849121493678,0.9599015087850633
